movieName	comments	label
아바타: 물의 길	판도라 행성 바다에서 같이 헤엄치고 싶음	1
아바타: 물의 길		1
아바타: 물의 길	재미있게 관람했습니다	1
아바타: 물의 길	영상미가 매우 좋았다	1
아바타: 물의 길		1
아바타: 물의 길	너무 오래 기다렸습니다 잘 봤어요	1
아바타: 물의 길	영화관에서 로 볼 수 있다는 것만으로도 좋음	1
아바타: 물의 길	오랜만에 아바타 볼수있어서 좋았어요	1
아바타: 물의 길	얼마나 기다린지 모르겠네요 앞으로도 기대가 됩니다	1
아바타: 물의 길	너무 재밌게 봤어요 호호	1
아바타: 물의 길	영상미가 너무 좋았어요	1
아바타: 물의 길	스토리는 그저그런데 영상이 너무 아름다움	1
아바타: 물의 길	간만에 재밌게 잘 봤습니다	1
아바타: 물의 길	아이맥스로 두번이상 봐야 진가를 느낄 수 있다	1
아바타: 물의 길	영상미 최고 이거 이후로 다른 영화를 아이맥스에서 못 보겠습니다	1
아바타: 물의 길	영상 눈호강 장난아니네	1
아바타: 물의 길	나비족 섭외비 얼마 들었을까 ㄷㄷ	1
아바타: 물의 길	진짜 바다로 착각할 정도로 영상미가 너무 좋았습니다	1
아바타: 물의 길	역시 명불허전 빈약한 스토리는 생각도 안나게하는 영상미	1
아바타: 물의 길	정말 아바타는 놀랍습니다 로 봐야만 그 재미를 배는 느낄수있는 영화 이 시대의 살고있어 그 작품을 볼수있다는게 행복입니다	1
아바타: 물의 길	영상미는 좋았습니다	1
아바타: 물의 길	명불허전 아바타 명불허전 제임스카메론	1
아바타: 물의 길	비주얼이 훌륭한 영화	1
아바타: 물의 길	아이맥스 가격이 아깝지 않았다	1
아바타: 물의 길	영화 의 발전이 궁금하면 아바타를 봐야함	1
아바타: 물의 길		1
아바타: 물의 길	아무리 오래 보아야 즐겁다지만 너무나 길고 긴 물의 길	1
아바타: 물의 길	장엄하고 다큐적인 	1
아바타: 물의 길	눈이 즐겁습니다 최고	1
아바타: 물의 길	기대한 모든 시각적 황홀함을그대로 느끼게 해주는 감독의 마력	1
아바타: 물의 길	빌런들이 독점한 아바타개인적인 복수로만 극을 이끌기엔 자연주의와 가족주의로는 버겁다수퍼플렉스와 남돌비의 현란한 영상만으로 시간의 두번 관람을 버텨낸다	1
아바타: 물의 길	환상적인 판도라 여행기	1
아바타: 물의 길	재미있게 봤습니다	1
아바타: 물의 길	아바타보다 훨씬 재밌게 봤어요	1
아바타: 물의 길	스토리는 전작같이 전형적으로 흘러가지만 비주얼은 입이 떡 벌어진다	1
아바타: 물의 길	좋았어요 재밌게 관람했습니다	1
아바타: 물의 길	재밌지만 너무 길어요	1
아바타: 물의 길	영상미도 좋고 넘 재밌어요 아바타 시리즈 중에 젤 좋았어요	1
아바타: 물의 길	내 취향은 아니었지만 다른 지역까지 가서 돌비로 관람한거 후회 안함	1
아바타: 물의 길	무족권 아이맥스나 돌비로 보세요	1
아바타: 물의 길	말이 필요 없습니다 그냥 최고의 영화입니다	1
아바타: 물의 길	이 행성 어떻게 가나요 나도 데려가줘요	1
아바타: 물의 길	아바타을 보지 않고도 진한 감동이 밀려왔다 아바타을 극장에서 보지 않은 것이 엄청난 후회로 남을만큼 큰 재미를 느꼈다	1
아바타: 물의 길	최고엿음 앞으로 더 좋은 연기 부탁해요	1
아바타: 물의 길	보는 재미가 있었습니다	1
아바타: 물의 길	영화 재밌게 잘 봤습니다	1
아바타: 물의 길	도 자연스럽고 재미있어요	1
아바타: 물의 길	재밌어요 두달뒤에 또 봤어요 ㅠㅅ ㅠ	1
아바타: 물의 길	아바타 그냥 말모	1
아바타: 물의 길	새로운 세계를 탐방하는건 언제나 즐겁다	1
아바타: 물의 길	재미는 있는데 러닝타임이 다 깎아먹는다	1
아바타: 물의 길	기술이 놀랍다 아름다운 바다에 눈이 즐거웠다	1
아바타: 물의 길	너무 재밌는데 시간이면 쉬는 시간 줘야해요	1
아바타: 물의 길	편보다 발전된 기술 스토리는 아쉽지만 이게 바로 영화가 관객에게 줄 수 있는 최고치의 감동과 경험 아닐까	1
아바타: 물의 길	인간에 대한 혐오는 더욱 커져가고	1
아바타: 물의 길	뻔한 스토리를 창의적인 세계관과 화려한 로 덮어버린	1
아바타: 물의 길	세기 최고의 	1
아바타: 물의 길	좀 지루해도 눈과 귀는 바쁘다 빌드업을 위한 것이라면 괜찮아	1
아바타: 물의 길	마치 영화 속의 주인공이 된 것 같은 착각에 빠지게 한다특히 물이 나오는 장면은 정말 일품이었다 편이 기대됨	1
아바타: 물의 길	영상미 너무 좋아요 기술의 발전은 끝이 없다	1
아바타: 물의 길	제임스 카메론이 만들어 낸 아름다운 바다 세계	1
아바타: 물의 길	역시 거장 제임스 카메론의 성공적인 속편	1
아바타: 물의 길	영상은 화려하고 세계관은 흥미로운 부분이 있으나 스토리적으로는 아쉬움이 많다	1
아바타: 물의 길		1
아바타: 물의 길	한번은 돌비 또 한번은 용아맥으로 봤는데 난 둘 다 중간에 졸았다	1
아바타: 물의 길	충분히 감탄할 만한 만원 주고도 몇 번은 더 볼 수 있고 체험할 수 있는 영화	1
아바타: 물의 길	      	1
아바타: 물의 길	가 정말 자연스러워서 실제를 보는 느낌이고 스토리도 탄탄해 다음편도 기대가 됩니다	1
아바타: 물의 길	음악이 아쉬워요 편에서의 대자연과 어울리는 음악을 편에서도 기대했는데 그점이 아쉽네요 하지만 판도라행성을 갔다왔으니 만족해요	1
아바타: 물의 길	솔직히 이 더 재밌었지만 그럼에도 잘 만든 영화제이크 보단 자식들이 주인공 같아서 아쉬웠다	1
아바타: 물의 길	영상의 멋있으나 스토리는 좀 아쉽네여	1
아바타: 물의 길	극한의 시각적 즐거움이거하나면 볼 가치 충분히 있는 영화	1
아바타: 물의 길	정말 인상깊게 봤습니다 감사합니다 감사합니다	1
아바타: 물의 길	시각적효과 최고네요 그에비해 스토리는 탄이라 그런지 약간 새로운게 없었습니다	1
아바타: 물의 길	편에 비해 약한 스토리라인이나 편을 충분히 기대하게 한다	1
아바타: 물의 길	보면서 너무나도 황홀했어요 	1
아바타: 물의 길	최고의 눈호강을 했어요	1
아바타: 물의 길	작년에 마지막 영화로 봤던 기억이 오래 갈 것 같다	1
아바타: 물의 길	년이 넘는 긴 시간을 기다려온 보람이 있는 꼭 봐야할 영화	1
아바타: 물의 길	가 다한 영화 정말 재미있었다	1
아바타: 물의 길	편이 기대됩니다 역시 아바타는 최고네요	1
아바타: 물의 길	영상미 최고의 영화 하지만 눈이 너무 아프고 지루했다	1
아바타: 물의 길	나를 아바타로 데려가줘	1
아바타: 물의 길	스토리가 너무 평이했습니다 하지만 영상미는 흠잡을 데 없었어요	1
아바타: 물의 길	내가 경험해 보지 못한 곳을 체험한 기분 다음편이 기다려진다	1
아바타: 물의 길	재밌다 영상미가 좋고 아이맥스 로 봤음 좋았을텐데	1
아바타: 물의 길	재미있게 잘 봤습니다	1
아바타: 물의 길	볼만함 영상미가 아주 대단했다 두번 봐도 괜찮은 작품이다	1
아바타: 물의 길	영상미에 놀라울뿐이네요 스토리야 좀 뻔할 수도 있지만 역시 극장에서 봐야 제맛이었습니다 편도 기다려져요	1
아바타: 물의 길	돌비시네마로 보면서 판도라 행성에 있는 느낌가 정말 좋았다	1
아바타: 물의 길	영상미 그냥 지림  ㄱ	1
아바타: 물의 길		1
아바타: 물의 길	기술의 발전으로 더 폭넓은 표현이 가능해짐	1
아바타: 물의 길	좋습니다 재밌게봤어요	1
아바타: 물의 길	스파이더를 너무 애물단지처럼 다뤄서 조금 마음이 아팠던 것 빼고는 훌륭하다 영상미 진짜 최고	1
아바타: 물의 길	뻔한 스토리와 미친 씨지	1
아바타: 물의 길	볼거리는 진짜 좋은데 라는 약간의 소통장벽이 느껴지고 스토리가 좀 식상함	1
아바타: 물의 길	너무나도 멋진 영상미 재미있게 봤습니다추천입니다	1
아바타: 물의 길	눈이 너무 즐겁다	1
아바타: 물의 길	스토리는 평이하나 영상미가 좋고 다른 종족 보는 것도 흥미롭다	1
아바타: 물의 길	영상미가 미쳤음	1
아바타: 물의 길	정말 영상미하나는 몇번을 재관람해도 안질리는 명작이게 진짜 가 맞는것인지 의심될정도로 너무 아름다고 황홀했어요빨리 아바타가 나오길 바래봅니다	1
아바타: 물의 길	랑 스토리 아쉽다 를 위한 발판이라 생각하면 넘길 수 있는 아쉬움 영상미는 명불허전 극장에서 봐야한다	1
아바타: 물의 길		1
아바타: 물의 길	스토리는 별거 없지만 영상미 하나는 기가 막힌다	1
아바타: 물의 길	아바타는 영상미가 뛰어나서 아쿠아리움에 간줄알았습니다	1
아바타: 물의 길	부작까지 무사히 나왔으면 좋겠다	1
아바타: 물의 길	기술은 향상되고 이야기는 퇴보했네	1
아바타: 물의 길	의 발전을 느낄수 있는 진정한 체험형 영화	1
아바타: 물의 길	새로운 세상을 창조하고 그것을 구현해 낸 야망	1
아바타: 물의 길	극장이 존재해야 하는 이유	1
아바타: 물의 길	화려한 영상미에 가려진 진부한 스토리	1
아바타: 물의 길	기술력 최고	1
아바타: 물의 길	년이라는 긴 세월이 걸린만큼 전작보다 영상미와 도 뛰어나다 시간 동안 눈이 너무 즐거워서 좋았음	1
아바타: 물의 길	너무 재밌고 신기하고 최고 모든면에서 편을 뛰어 넘었다  편도편도  아맥이나 돌비로 본게 아니면 제대로 이 영화를 관람 했다고 할 수 없다 일반상영과는 완전 다르다	1
아바타: 물의 길		1
아바타: 물의 길	처음보던날 그 감동과 신기함 잊을수가 없다	1
아바타: 물의 길	엄청난 그래픽의 발전 한번쯤은 꼭 봐야합니다	1
아바타: 물의 길	잘 봤습니다 재밌어요	1
아바타: 물의 길	나는 아바타 시리즈는 정말 잘 모르겠어	1
아바타: 물의 길	눈뽕 영화로는 최고같다	1
아바타: 물의 길	황홀함 그 잡채  기다림	1
아바타: 물의 길	스토리가 좀 아쉽지만 연출이 매우 훌륭하다 시간 정도의 런닝타임에도 전혀 지루하지 않아 보기 좋았다	1
아바타: 물의 길	아바타 물의 길	1
아바타: 물의 길	아 바 타 짱	1
아바타: 물의 길	카메론 할배는 바다를 정말 좋아하는구나	1
아바타: 물의 길	영상미 하나는 끝내준다 	1
아바타: 물의 길	재밌어요	1
아바타: 물의 길	단순한 소재와 특수효과 뿐 아니라 이야기도 긴 시간동안 뚜렷한 주제의식을 담아내며 무게감 있게 중심부를 유지해간다	1
아바타: 물의 길	익숙한 이야기에 풍부한 감정을 부여하는 압도적인 스펙타클	1
아바타: 물의 길	사실 스토리보다도 연출이랑 가 진짜 힐링 그자체다 돈주고 한번 더 볼 의향 	1
아바타: 물의 길	재밌어요	1
아바타: 물의 길		1
아바타: 물의 길	경이롭다	1
아바타: 물의 길	솔직히 그냥 눈요기거리말고는 볼게없음	1
아바타: 물의 길		1
아바타: 물의 길	너무 재밌다 편까지 뇌절 부탁합니다	1
아바타: 물의 길	아바타는  영상 죽입니다 ㅎㅎ	1
아바타: 물의 길	아맥으로 봤는데 영상은 좋은데 그게 다인 느낌	1
아바타: 물의 길	재미가 있는 것도 같고 없는 것도 같고	1
아바타: 물의 길	아바타 을 본 관객을 과연 또 만족시킬 수 있을까 라는 생각에 별 기대를 안했는데 역시 막판에라도 보기를 잘했네요 아바타는 아바타 영상미 정말 행복한 시간이었어요	1
아바타: 물의 길	반드시 영화관에서 봐야하는 영화입니다	1
아바타: 물의 길		1
아바타: 물의 길	압도적 영상미 장면 하나하나에 눈을 뗄 수 없었고 황홀했습니다	1
아바타: 물의 길	역시 영화는 볼거리가 중요하다	1
아바타: 물의 길	의 경지가 놀랍지만 지난 편만큼의 감동은 없다	1
아바타: 물의 길	굳이 로 봐야하는 이유를 모르겠음 전작보다 아쉽	1
아바타: 물의 길	더욱 뛰어난 영상미로 돌아온 아바타 스토리는 조금 단조롭지만 어떤 영화도 보여주지 못한 바닷속 영상미는 황홀했습니다 다음편이 기다려지네요 아이맥스에서 관람추천해요	1
아바타: 물의 길	 기술이 정말 많이 발전했음 앞으로는 사람없이 가 영화 만드는 시대가 오지 않을까	1
아바타: 물의 길	스토리는 훨씬 더 진부해졌지만 시간 넘는 시간동안 기술력의 눈부신 진화를 볼 수 있다는 건 스크린에서 보는 영화로서의 가치는 충분한 것 같다	1
아바타: 물의 길	재밌어요	1
아바타: 물의 길	역시 인간이 제일악하다 흑흑 재밌게 봤다	1
아바타: 물의 길	정말 중간중간 박수치고 싶을 정도로 감탄하면서 봤어요무조건 이건 한번 더 봐야한다 내내 생각했던 것 같아요가 너무너무 실감났고 영상이 정말 너무 예뻐요다음 시리즈 정말정말 기대됩니다	1
아바타: 물의 길		1
아바타: 물의 길	실제 물 속에 있는 느낌	1
아바타: 물의 길	영상미 때문에 극장에서 보는걸 추천 그렇게 감동적이진 않았어요	1
아바타: 물의 길	부모님께서 색다른 경험이었고 즐거웠다고 하셔서 기분이 좋네요	1
아바타: 물의 길	영상미가 화려해서 좋았어요	1
아바타: 물의 길	아쿠아리움을 연상케하는 영상이 좋았어요	1
아바타: 물의 길	스토리는 예전만큼은 못하지만역시 영상미 하나는 최고다 레알	1
아바타: 물의 길		1
아바타: 물의 길	당장 눈앞에 보이는 화려한 와  효과가 관객의 영혼을 판도라 행성으로 잡아 끌었다 특히 바다 위나 수중씬이 등장할 때마다 눈이 돌아갔다 년이 넘게 흐르는 동안 기술의 발전이 대단했구나 하는 생각 그리고 탄에 비해 액션 면에서도 다채롭고 시원스러웠다	1
아바타: 물의 길	초반부 지루함을 견디고 나면 후반부 영상미는 볼만함	1
아바타: 물의 길	나비족 데려다 촬영했다는 걸 직접 보면 믿게 됨 편은 그래픽에 그렇게 감흥 없었는데 이번은 디테일이	1
아바타: 물의 길	명작입니다	1
아바타: 물의 길	판도라 진짜 있는데잔아요	1
아바타: 물의 길	아쿠아리움에 있는 듯한 착각 감독의 명성은 흠잡을데 없다	1
아바타: 물의 길	사랑만 하면서 평화롭게 살고싶어요ㅠㅠ펑펑 울었어요감동적이에요	1
아바타: 물의 길	시간 동안 게임 관전한 기분	1
아바타: 물의 길	시간이 지루하지 않은 영화입니다	1
아바타: 물의 길	올해 본 최고의 영화 스토리와 영상미 감동까지 모두 최고입니다 이거보고 아바타  결제해서 또 봤네요 ㅋㅋ 년 만에 나온 작품이라고 하는데 다음 작품도 너무 기대가 됩니다	1
아바타: 물의 길	영화가 화려하고 다채로워서 장면 감상만으로도 돈값은 한다	1
아바타: 물의 길	내용이 뭔가 애매모호하다 대중성을 위해 뭐든 적당히 한 느낌 신파느낌도 살짝 나고 그리고 로 봤는데 굳이 의자움직이는것 좋은 느낌은 아니다 오히려 영화의 몰입을 깨뜨리기도 하고상황에 맞에 움직이기엔 의자의 움직임이 너무 단순하고 한계가 있다 입체영상은 입체적 표현을 가지기 위해 그래픽 품질이 떨어뜨려논것 	1
아바타: 물의 길	너무 아름답고  미쳤다	1
아바타: 물의 길	로 봤는데 정말 생생하고 몰입감있게 봤습니다 편이 기대되네요	1
아바타: 물의 길	영상미는 정말 아름답습니다 스토리는 편에 비해 조금 아쉽네요	1
아바타: 물의 길	영상미는 끝내줘요 근데 스토리가 참 단순했어요	1
아바타: 물의 길	아바타 때보다 싸우는 장면은 확실히 적어요 근데 연출이랑 영상미가 너무 좋아서 절대 후회안합니다 다음편 기대된다ㅠㅠㅠㅠ	1
아바타: 물의 길	가전 매장에 있는 에 틀어둔 고화질 영상을 시간동안 본 느낌 영화 자체가 작품성이 있다거나 하진 않아서 개인적으론 실망한 영화 완전 클리셰 덩어리에 후속작 안봐도 무슨 내용인지 알 것 같음 하지만 영상미 만큼은 좋기에 영상미 구경하러 가고싶다면 추천	1
아바타: 물의 길	가족들이랑 같이 보기 너무 좋은 영화  도 전혀 어색하지 않고 실제로 나비족이 있을것만 같은 착각이 들어서 뚫어져라 봤습니다시간도 전혀 지루하지 않고  효과도 넘 좋았네요 비싼 티켓값 그 이상의 영화	1
아바타: 물의 길	최고의 영상미 판도라라는 행성이 직접간듯합니다 화질도 좋아졌구요 로 봤는데 예전보다 화질이 더 좋아진듯합니다예전 기억보다 확실히 개선되었습니다	1
아바타: 물의 길		1
아바타: 물의 길	잘 봤습니다 	1
아바타: 물의 길	너무 플레잉 타임이길었지만 영상미와 액션으로 시간 가는줄 몰랐어요잼나요	1
아바타: 물의 길	카감독 빨리 탄 만들어	1
아바타: 물의 길	판도라의 해양세계는 경이로웠고 스토리는 앞으로의 시리즈를 위한 토대만들기였음 이동진의 파이아키아 해설을 먼저보고 영화를 보는게 좋을듯	1
아바타: 물의 길		1
아바타: 물의 길		1
아바타: 물의 길	막판에 눈물흘려버린거 나뿐인가널보니 넘 좋아서ㅜ	1
아바타: 물의 길	개인적으로 보다 재밌었어요 개봉 시기때 영화관에서 볼 수 있어서 너무 좋았어요	1
아바타: 물의 길	제임스 카메론의 바다이야기라면 어비스 쪽이 더 뻔해서 재밌었는데 동시에 뻔해서 그저그랬습니다	1
아바타: 물의 길	영상미가 좋습니다	1
아바타: 물의 길		1
아바타: 물의 길	일단 안보면 후회함 극장에서 디로 보세요	1
아바타: 물의 길	이정도 영상에 진심이면 안볼수가 없다	1
아바타: 물의 길	트랜스포머를 닳아감	1
아바타: 물의 길	발전의 시간	1
아바타: 물의 길	 돌비 시네마에서 봤습니다 이런 영화를 볼수 있는 세대에 살고 있는게 너무 좋네요	1
아바타: 물의 길	 영화의 표준을 보여주는 영화 이 정도가 되지 않으면  개봉은 하지 말아야 한다	1
아바타: 물의 길	정말 재미있었고 끝나자마자 또 보고 싶어지군요 네테이얌 최고	1
아바타: 물의 길		1
아바타: 물의 길	그냥 기술력 자랑하는 영화로 느껴지는 이 공허함	1
아바타: 물의 길	영상미가 훌륭한 것은 이미 다들 아실 테고  비교적 평이하지만 가족애와 생명의 소중함을 강조한 스토리도 정석적이지만 호소력 있었습니다 다만 안경을 통해 보느라 좀 피곤했어요 그리고 매우 액션성이 높아서  같은 특별한 상영관에서 보았다면 더 재밌었을 거 같네요	1
아바타: 물의 길	로 관람했고 시간이 넘는 영화이지만 영상미가 정말 좋음 집에서 보면 느낄 수 없는 화면입니다	1
아바타: 물의 길	물의 길인 이유가 있었네 앞으로 나올 시리즈도 기대할게요	1
아바타: 물의 길	확실히 특별관에서 보니까 더 재밌다	1
아바타: 물의 길	세상이 발전한 지금도 나를 감동시키다니 놀라워라	1
아바타: 물의 길	로 보니 낫배드	1
아바타: 물의 길	스토리 보다는 영상미로 눈이 즐거웠던 영화	1
아바타: 물의 길	극장에서 볼 만한 이유가 있는 영화	1
아바타: 물의 길	아바타 언제 나오나요나오자마자 볼 여정이에요	1
아바타: 물의 길	아바타 언제 나오나요나오자마자 볼 여정이에요	1
아바타: 물의 길	역시 대작은 대작이다 눈이 너무 즐거운 시간	1
아바타: 물의 길	영상미뿐 아니라 스토리도 탄탄보는재미가 처음부터 끝까지 있어요	1
아바타: 물의 길	기다린 보람이 있다	1
아바타: 물의 길	뻔한 내용이지만 시원한 영상미 만으로도 시간 분이 별로 지루하지 않았음 집에서 보기에는 좀 아쉬울수도	1
아바타: 물의 길	스토리는 조금 예상가는 면이 없잖아 있었지만 영상 보는 내내 이건 미쳤다라는 말만 나옴	1
아바타: 물의 길		1
아바타: 물의 길	두번의 관람 전혀 다른 경험 영화관의 존재 이유와 기술의 발전을 몸소 느낄 수 있다 같은 평점을 공유하는 것이 불합리하게 느껴질 정도의 차이를 보여준다 평범한 스토리로 만들어진 다른 차원의 영화	1
아바타: 물의 길	미국 개척 역사 가족 스토레텔링 시점을 정반대로 뒤집었을 때헐리웃 최첨단 기술력이 합쳐졌을 때 다가오는 감동	1
아바타: 물의 길	전형적인 가족 영화지만 보는 즐거움이 있었습니다	1
아바타: 물의 길	는 좋았는데 는 매우 후회스럽네요 그래도 영화는 최고입니다 꼭 극장에서 봐야하는 영화	1
아바타: 물의 길	편 이후 너무 늦게 나온게 흠이 지만 여전히 재밌네요	1
아바타: 물의 길		1
아바타: 물의 길	스토리 구성이 편에 비해 좀 약해보이네요 예측이 뻔한 권선징악 프레임 쿼리티는 좋습니다	1
아바타: 물의 길	 영화가 이정도로 발전할 수 있다는거에 놀랍다 스토리는 점점 퇴화되는거 같지만 여러 나비종족이 있다는건 신기하다 주인공네만 무엇을 더 뛰어나게 가지고 있는지에 따라서  다음 편도 기대가 크다	1
아바타: 물의 길	뛰어난 스케일 시간놀이에 이만한게 없다	1
아바타: 물의 길	영상미 하나는 최고 그러나 조금 짧았어도 되었을 것 같은 상영시간	1
아바타: 물의 길	재미있었어요	1
아바타: 물의 길	눈뽕갑 스토리에 개연성은 없음	1
아바타: 물의 길	 기대된다 용아맥에서 봐야함	1
아바타: 물의 길		1
아바타: 물의 길		1
아바타: 물의 길	오랜만에 영상미가 좋은 영화를 봤습니다	1
아바타: 물의 길	기대치가 높아도 좋았습니다	1
아바타: 물의 길		1
아바타: 물의 길	너무 지루하고 뻔한 스토리를 시간이나 해서 별로지만 영상미 만으로도 한번은 꼭 볼만하다 하지만 편은 굳이싶네요	1
아바타: 물의 길		1
아바타: 물의 길	  로 보지 않고  일반 스크린으로 봤다면 아마도 정도의 감흥밖에 못느꼈을듯 영상은 진짜 어마어마했다	1
아바타: 물의 길		1
아바타: 물의 길	시간이 길게 느껴지지 않았어요	1
아바타: 물의 길	완벽하다 안봤으면 후회할 뻔	1
아바타: 물의 길	영화관에서 잘 봤습니다	1
아바타: 물의 길	그저 아바타 그저 카메론	1
아바타: 물의 길	시간이 넘는 러닝타임에 걱정했는데 스토리에 몰입되어 시간 가는 줄 모르고 봤다 뛰어난 영상미 특히 아이맥스 는 정말 놀라운 경험이었음	1
아바타: 물의 길	이런 영화는 꼭 영화관에서 봐야한다	1
아바타: 물의 길		1
아바타: 물의 길	보는 내내 눈이 황홀했음	1
아바타: 물의 길	스토리가 그냥 재밌는지 모르겠어요	1
아바타: 물의 길	정말 몰입하며 본 영화영화사에 영원한 족적을 남길 제임스 캐머런 감독의 영화를 계속 볼 수 있다는 것 자체가 크나 큰 즐거움	1
아바타: 물의 길		1
아바타: 물의 길	영상미가 훌륭한 영화	1
아바타: 물의 길	뭐 스토리랑 영상미는 좋은데 전투가 살짝 맘에 안드네요	1
아바타: 물의 길	너무 재밌음 새로운 시대를 또 여는듯	1
아바타: 물의 길	시간짜리 다큐이지만 전혀 지루하지 않은 다큐	1
아바타: 물의 길	가 기대한것보다 못하다 에 있는 기능 이라고 보면된다스토리가 좋아서 애들도 시간동안 잘봤다	1
아바타: 물의 길	시간과 돈이 아깝지 않은 영화	1
아바타: 물의 길	역시 아바타	1
아바타: 물의 길	너무 기대를 안 하고 갔더니 오히려 굉장히 재밌었습니다 영상미는 말모	1
아바타: 물의 길	구경하느라 바빴다	1
아바타: 물의 길	로 봤는데 정말 실감나고 시각적인 효과가 뛰어났습니다 재미있네요 시간이 정말 하나도 지루하지 않았어요	1
아바타: 물의 길	눈이 황홀해지는 경험	1
아바타: 물의 길	뻔하지만 재미있는 영화  영화가 많이 발전해서 놀랐음	1
아바타: 물의 길	후반부의 전형적 할리우드 스토리 전개에도 스크린을 꽉 채우는 아바타의 세계관과 동식물들 긴 러닝타임이 어떻게 흘러갔는지도 모르겠다	1
아바타: 물의 길	아바타 좋았어요 강추	1
아바타: 물의 길	헐리우드의 어마어마한 자본력이 동원된 영화 단순히 그 값으로만 보아도 이 영화는 무조건 영화관에서 꼭 봐야하는 영화다 빨리 속편이 나왔으면 좋겠다 존잼	1
아바타: 물의 길	로 봤음에도 영상미가 대박이네요 로도 한번 더봐도 아깝지 않을것 같아요	1
아바타: 물의 길	 영상미 나무랄데 없는 영화	1
아바타: 물의 길	화려한 판도라의 배경은 눈을 즐겁게 해줍니다	1
아바타: 물의 길	스토리가 별로인가 싶었는데 앤트맨 보고 왔더니 선녀가 따로 없네요	1
한산: 용의 출현	스토리를 이해하고 즐기면서 관람	1
한산: 용의 출현	재밌습니다 추천합니다	1
한산: 용의 출현	배우들의 연기와 연출 모두 훌륭했다	1
한산: 용의 출현	가 아쉬웠는데 잘 봤습니다	1
한산: 용의 출현	노량 언제나와 롯데야 일해	1
한산: 용의 출현	한산 재밌게 봤습니다 추천	1
한산: 용의 출현	년 월 일  광교   준성	1
한산: 용의 출현	명량의 단점을 제대로 보완한 형보다 나은 아우 국뽕을 주려면 이정도는 되어야지 암	1
한산: 용의 출현	선택과 집중의 좋은 본보기	1
한산: 용의 출현	박해일은 배역에 맞지 않는 옷을 입은 듯 안성기 선생님 연기 대단하다	1
한산: 용의 출현	한산해전을 위해 달리는 서사 전반부는 버틸만 하다	1
한산: 용의 출현	딱 그냥 생각한 그대로의 영화	1
한산: 용의 출현	희미한 이순신의 캐릭터와 그럼에도 약간은 흥미로운 소재와 인물들	1
한산: 용의 출현	담백하고 슴슴한 느낌	1
한산: 용의 출현	전편에 비해 이순신 역할의 임팩트가 크지 않아 아쉬웠습니다	1
한산: 용의 출현	구국의 영웅을 그린 영상물 중에 최고인지는 모르겠습니다	1
한산: 용의 출현	크고 멋지게 담아낸 이순신 장군님의 이야기 추천합니다	1
한산: 용의 출현	뽕 중 뽕은 단연코 국뽕 애국심과 카타르시스을 믹스한 한 사발에 거나하게 취해 극장을 나오는 발걸음이 구름 위를 걷는 것 같더라 연기도 연출도 도 역사가 스포해준 결말까지도 정말 완벽한 작품 다만 불필요해보이는 배역이 눈에 띄어 그 부분은 좀 아쉽다	1
한산: 용의 출현	재미있게 관람했습니다	1
한산: 용의 출현	누구든 거북선을 정면으로 봤던 느낌은 평생 못잊을듯	1
한산: 용의 출현	이런 고전 영웅 사극 좋아요	1
한산: 용의 출현	마지막 작품을 기다리며	1
한산: 용의 출현	액션 스토리 연기 그 무엇하나 빠지지 않았고 이순신 장군님을 있는그대로 그려낸것 같습니다 다음 시리즈도 기대됩니다	1
한산: 용의 출현	거북선만으로도 볼만한 영화	1
한산: 용의 출현	거북선만으로도 좋았어요	1
한산: 용의 출현	거북선이 주인공인 영화	1
한산: 용의 출현	국뽕 영화 화려한 수중전	1
한산: 용의 출현	연기도 좋았고 도 좋았고 재밌게 잘봤습니다	1
한산: 용의 출현	정말 재밌게 봤습니다 연기도 좋고 몰입하며 잘 봤습니다	1
한산: 용의 출현	연출은 건조해졌고 뜨거움은 낮아졌지만 전작보다 좋다	1
한산: 용의 출현	전작보다는 아쉽지만 다음편을 기대해 봅니다	1
한산: 용의 출현	무난한 연결고리로서 역할을 하지 않았나 싶네요	1
한산: 용의 출현	이순신 장군의 업적이 추가된다	1
한산: 용의 출현	정말 지략가 불가능을 가능하게 만드네요 국뽕에 취합니다	1
한산: 용의 출현	다 알고 봐도 감동이고 역시 대한민국은 이순신이 짱이다	1
한산: 용의 출현	해전 장면이 너무 인상적이었음	1
한산: 용의 출현	모든면에서 전편보다 나아졌다 편 노량도 이정도로만 만들어줬으면	1
한산: 용의 출현	전편 보다는 아쉬웠어요	1
한산: 용의 출현	이런 역사물을 꼭 봐줘야 합니다 히어로 영화가 많이 나오는데 이게 진짜 영웅 영화입니다	1
한산: 용의 출현	잘 맞혀진 스토리와 재미요소가 곳곳에 있어 보기 좋았습니다	1
한산: 용의 출현	거북선 등장하는 장면은 소름돋았습니다	1
한산: 용의 출현	몰입감이 엄청난 영화였습니다	1
한산: 용의 출현	최초의 한류스타 이순신	1
한산: 용의 출현	배우들의 연기가 좋았어요	1
한산: 용의 출현	배우들 연기가 좋았고 의상과 소품보는 맛이 있었습니다	1
한산: 용의 출현	진짜 지루하고 별로였는데 후반에 전투씬은 괜찮았어요	0
한산: 용의 출현	좋았어요 재밌게 관람했습니다	1
한산: 용의 출현	나도 커서 거북선이 될래요	1
한산: 용의 출현	재밌게 잘 봤습니다ㅎㅎ	1
한산: 용의 출현	좋아요 잘 관람했습니다	1
